	word	quideword	cerf	pos
932	base	MILITARY	B2	noun
933	basis	METHOD	B2	noun
934	battle	PROBLEMS/ILLNESS	B2	noun
935	beam		B2	noun
936	bell	METAL OBJECT	B2	noun
937	bend	CURVED PART	B2	noun
938	billion		B2	noun
939	blade		B2	noun
940	board	SURFACE	B2	noun
941	bonus	EXTRA THING	B2	noun
942	bonus	EXTRA MONEY	B2	noun
943	bow	WEAPON	B2	noun
944	breakthrough		B2	noun
945	bullet		B2	noun
946	candidate	JOB/ELECTION	B2	noun
947	carnival		B2	noun
948	category		B2	noun
949	cause	REASON WHY	B2	noun
950	cell	ROOM	B2	noun
951	cemetery		B2	noun
952	chain	EVENTS	B2	noun
953	citizen	TOWN/CITY	B2	noun
954	claim	DEMAND	B2	noun
955	clause		B2	noun
956	clue	SIGN	B2	noun
957	accessory		C1	noun
958	agency	ORGANIZATION	C1	noun
959	agenda	MEETING	C1	noun
960	aid	EQUIPMENT	C1	noun
961	ally	PERSON	C1	noun
962	amateur	HOBBY	C1	noun
963	amateur	NO SKILL	C1	noun
964	angle	DIRECTION	C1	noun
965	angle	WAY OF THINKING	C1	noun
966	asset	USEFUL	C1	noun
967	assignment		C1	noun
968	avenue	ROAD	C1	noun
969	basis	REASON	C1	noun
970	basis	DEVELOPMENT	C1	noun
971	boundary	LINE	C1	noun
972	boundary	LIMIT	C1	noun
973	bracket	GROUP	C1	noun
974	brain	INTELLIGENCE	C1	noun
975	break	DAMAGE	C1	noun
976	breakdown	FAILURE	C1	noun
977	bubble		C1	noun
978	burden		C1	noun
979	call	VISIT	C1	noun
980	campaign	ACTIVITIES	C1	noun
981	campaign	WAR	C1	noun
982	cause	PRINCIPLE	C1	noun
983	charge	CRIME	C1	noun
984	chore		C1	noun
985	clutch	ENGINE	C1	noun
986	code	RULES	C1	noun
987	column	NUMBERS/WORDS	C1	noun
988	advocate		C2	noun
989	agenda	IMPORTANT SUBJECTS	C2	noun
990	ally	COUNTRY	C2	noun
991	arch		C2	noun
992	arm	CHAIR	C2	noun
993	assembly	GROUP	C2	noun
994	attribute		C2	noun
995	avenue	POSSIBILITY	C2	noun
996	band	CIRCLE	C2	noun
997	bar	PREVENTING SUCCESS	C2	noun
998	barn		C2	noun
999	base	MAIN PLACE	C2	noun
1000	base	MAIN PART	C2	noun
1001	battle	ARGUMENT	C2	noun
1002	bed	GROUND	C2	noun
1003	bet	RISK	C2	noun
1004	bid	ATTEMPT	C2	noun
1005	blanket	LAYER	C2	noun
1006	blend		C2	noun
1007	block	STOP PROGRESS	C2	noun
1008	blow	HIT	C2	noun
1009	blow	BAD EVENT	C2	noun
1010	break	OPPORTUNITY	C2	noun
1011	breakdown	EXPLANATION	C2	noun
1012	bridge	CONNECTION	C2	noun
1013	buzz	SOUND	C2	noun
1014	care	WORRY	C2	noun
1015	case	ARGUMENT	C2	noun
1016	ceiling	AMOUNT	C2	noun
1017	certainty	SURE THING	C2	noun
1018	challenge	DISAGREEMENT	C2	noun
1019	champion	SUPPORT	C2	noun
1020	chancellor	GOVERNMENT	C2	noun
1021	charm	LUCKY	C2	noun
1022	chest	BOX	C2	noun
1023	chill	FEAR	C2	noun
1024	circuit	TRACK	C2	noun
1025	circuit	ELECTRIC	C2	noun
1026	circuit	EVENTS	C2	noun
1027	civilian		C2	noun
1028	clash	FIGHT	C2	noun
1029	clash	DIFFERENCE	C2	noun
1030	climate	SITUATION	C2	noun
1031	biology		A2	noun
1032	chicken	MEAT	A2	noun
1033	access	METHOD	B1	noun
1034	behaviour		B1	noun
1035	care	ATTENTION	B1	noun
1036	chance	LUCK	B1	noun
1037	absence	NOT EXISTING	B2	noun
1038	agriculture		B2	noun
1039	balance	WEIGHT	B2	noun
1040	board	MEALS	B2	noun
1041	cardboard		B2	noun
1042	centigrade		B2	noun
1043	chaos		B2	noun
1044	cloth	MATERIAL	B2	noun
1045	aid	HELP	C1	noun
1046	applause		C1	noun
1047	archaeology		C1	noun
1048	brass	METAL	C1	noun
1049	coal	FUEL	C1	noun
1050	age	OLD	C2	noun
1051	alarm	WORRY	C2	noun
1052	artificial intelligence		C2	noun
1053	assembly	BUILD	C2	noun
1054	awe		C2	noun
1055	baggage	FEELINGS	C2	noun
1056	bark	TREE	C2	noun
1057	blackmail		C2	noun
1058	blood	FAMILY ORIGIN	C2	noun
1059	bribery		C2	noun
1060	bureaucracy	RULES	C2	noun
1061	cause	REASON FOR	C2	noun
1062	colour	INTEREST	C2	noun
1063	colour	SKIN	C2	noun
1064	afternoon		A1	noun
1065	age	HOW OLD	A1	noun
1066	April		A1	noun
1067	August		A1	noun
1068	building		A2	noun
1069	chain	METAL RINGS	A2	noun
1070	change	DIFFERENCE	A2	noun
1071	change	SOMETHING NEW	A2	noun
1072	college		A2	noun
1073	advantage	USEFUL THING	B1	noun
1074	attack		B1	noun
1075	battle	WAR	B1	noun
1076	benefit		B1	noun
1077	challenge	DIFFICULT	B1	noun
1078	chance	POSSIBILITY	B1	noun
1079	charge	MONEY	B1	noun
1080	cod		B1	noun
1081	absence	NOT PRESENT	B2	noun
1082	advance	PROGRESS	B2	noun
1083	advantage	SUCCESS	B2	noun
1084	analysis		B2	noun
1085	backup	EXTRA HELP	B2	noun
1086	belief	IDEA	B2	noun
1087	campus		B2	noun
1088	class	ECONOMIC GROUP	B2	noun
1089	collapse		B2	noun
1090	art	SKILL	C1	noun
1091	analogy		C2	noun
1092	bias		C2	noun
1093	bureaucracy	GOVERNMENT	C2	noun
1094	burial		C2	noun
1095	cargo		C2	noun
1096	catastrophe		C2	noun
1097	belongings		B2	noun
1098	bacteria		C1	noun
1099	bottom	LOWEST POSITION	A2	noun
1100	atmosphere	FEELING	B1	noun
1101	bottom	FURTHEST PART	B1	noun
1102	background	SOUND	B2	noun
1103	brush	ACTION	B2	noun
1104	act	FALSE BEHAVIOUR	C2	noun
1105	air	QUALITY	C2	noun
1106	buzz	EXCITEMENT	C2	noun
1107	chill	COLD	C2	noun
1108	change	NEW EXPERIENCE	B1	noun
1109	begin	START TO HAPPEN	A1	verb
1110	come	ARRIVE	A1	verb
1111	arrive	REACH A PLACE	A2	verb
1112	chat	COMMUNICATE ONLINE	A2	verb
1113	close	PUBLIC PLACE	A2	verb
1114	appear	BE SEEN	B1	verb
1115	appear	SEEM	B1	verb
1116	apply	REQUEST	B1	verb
1117	blog		B1	verb
1118	burn	PRODUCE FLAMES	B1	verb
1119	agree	SAY YES	B2	verb
1120	apply	AFFECT	B2	verb
1121	belong	RIGHT PLACE	B2	verb
1122	brake		B2	verb
1123	climb	MOVE HIGHER	B2	verb
1124	collapse	OBJECT	B2	verb
1125	collapse	PERSON	B2	verb
1126	come	HAPPEN	B2	verb
1127	agree	BE THE SAME	C1	verb
1128	arise		C1	verb
1129	beware		C1	verb
1130	collaborate		C1	verb
1131	appeal	FORMALLY ASK	C2	verb
1132	bubble	LIQUID	C2	verb
1133	buzz	SOUND	C2	verb
1134	buzz	ENERGY	C2	verb
1135	clash	FIGHT	C2	verb
1136	clash	COLOUR	C2	verb
1137	clash	EVENT	C2	verb
1138	coincide	HAPPEN TOGETHER	C2	verb
1139	coincide	BE THE SAME	C2	verb
1140	collapse	FAIL	C2	verb
1141	buy		A1	verb
1142	believe	THINK	A2	verb
1143	accompany	GO WITH	B1	verb
1144	admire	LOOK AT	B1	verb
1145	allow	GIVE PERMISSION	B1	verb
1146	answer	TEST	B1	verb
1147	change	IN SHOP	B1	verb
1148	comb		B1	verb
1149	abandon	LEAVE	B2	verb
1150	abolish		B2	verb
1151	absorb	TAKE IN	B2	verb
1152	accept	ADMIT	B2	verb
1153	accept	ALLOW TO JOIN	B2	verb
1154	accuse		B2	verb
1155	affect	CAUSE CHANGE	B2	verb
1156	amuse	KEEP INTERESTED	B2	verb
1157	approach	DEAL WITH	B2	verb
1158	balance	EQUAL IMPORTANCE 	B2	verb
1159	block	PREVENT MOVEMENT	B2	verb
1160	boost		B2	verb
1161	burn	ENERGY	B2	verb
1162	catch	DISCOVER	B2	verb
1163	catch	CRIMINAL	B2	verb
1164	cause		B2	verb
1165	chop		B2	verb
1166	abandon	STOP DOING	C1	verb
1167	absorb	REMEMBER	C1	verb
1168	accomplish		C1	verb
1169	acknowledge	ACCEPT	C1	verb
1170	address	DEAL WITH	C1	verb
1171	alarm		C1	verb
1172	allocate		C1	verb
1173	allow	TIME/MONEY	C1	verb
1174	anticipate		C1	verb
1175	apply	USE	C1	verb
1176	assign		C1	verb
1177	associate	TWO THINGS/PEOPLE	C1	verb
1178	assure	MAKE CERTAIN	C1	verb
1179	attain		C1	verb
1180	beat	BETTER THAN	C1	verb
1181	block	CANNOT SEE	C1	verb
1182	bully		C1	verb
1183	cap	LIMIT	C1	verb
1184	classify		C1	verb
1185	address	BUILDING DETAILS	C2	verb
1186	advocate		C2	verb
1187	alert		C2	verb
1188	allow	NOT PREVENT	C2	verb
1189	amend		C2	verb
1190	appreciate	UNDERSTAND	C2	verb
1191	arouse		C2	verb
1192	assemble	BUILD	C2	verb
1193	attach	INCLUDE	C2	verb
1194	back	SUPPORT	C2	verb
1195	bind	TIE	C2	verb
1196	bind	UNITE	C2	verb
1197	blackmail		C2	verb
1198	block	STOP PROGRESS	C2	verb
1199	boast	HAVE	C2	verb
1200	carry	HAVE	C2	verb
1201	carry	SUPPORT	C2	verb
1202	chase	TRY	C2	verb
1203	cloud		C2	verb
1204	colour	AFFECT	C2	verb
1205	begin	START TO DO	A2	verb
1206	break	SEPARATE	A2	verb
1207	break	NOT WORK	A2	verb
1208	call	TELEPHONE	A2	verb
1209	change	DIFFERENT	A2	verb
1210	change	CLOTHES	A2	verb
1211	change	JOURNEY	A2	verb
1212	click	COMPUTER	A2	verb
1213	accept	AGREE TO TAKE	B1	verb
1214	agree	DECIDE	B1	verb
1215	attack	TRY TO HURT	B1	verb
1216	bite		B1	verb
1217	boil	CONTAINER	B1	verb
1218	break	INTERRUPT	B1	verb
1219	burn	DESTROY	B1	verb
1220	charge	MONEY	B1	verb
1221	check	FIND OUT	B1	verb
1222	alter		B2	verb
1223	bend	CURVE	B2	verb
1224	benefit		B2	verb
1225	blink	EYES	B2	verb
1226	bother	MAKE AN EFFORT	B2	verb
1227	bounce	MOVE UP	B2	verb
1228	break	END	B2	verb
1229	burst	BREAK APART	B2	verb
1230	chew	EAT	B2	verb
1231	chew	BITE	B2	verb
1232	close	STOP OPERATING	B2	verb
1233	coach		B2	verb
1234	collect	MONEY	B2	verb
1235	accelerate	HAPPEN	C1	verb
1236	accumulate		C1	verb
1237	allow	MAKE POSSIBLE	C1	verb
1238	applaud	CLAP	C1	verb
1239	bet		C1	verb
1240	broaden		C1	verb
1241	cater		C1	verb
1242	arch		C2	verb
1243	assemble	GROUP	C2	verb
1244	battle		C2	verb
1245	beat	SOUND	C2	verb
1246	break	BECOME KNOWN	C2	verb
1247	catch	STICK	C2	verb
1248	circle	MOVE	C2	verb
1249	click	SOUND	C2	verb
1250	air force		B1	noun
1251	angel		B1	noun
1252	barman		B1	noun
1253	bomb		B1	noun
1254	chapel		C2	noun
1255	abuse	BAD TREATMENT	B2	noun
1256	abuse	WRONG USE	B2	noun
1257	bombing		B2	noun
1258	abuse	WRONG ACTION	C1	noun
1259	assault		C2	noun
1260	combat		C2	noun
1261	bribe		C1	verb
1262	assault		C2	verb
1263	combat		C2	verb
1264	boiling		B2	adjective
1265	bear	HAVE CHILD	C2	verb
1266	adjacent		C2	adjective
1267	awesome	GOOD	A2	adjective
1268	big	SUCCESSFUL	C1	adjective
1269	blue	SAD	C2	adjective
1270	cast	LIGHT	C2	verb
1271	acceptable	GOOD ENOUGH	B1	adjective
1272	capable	GOOD AT DOING THINGS	B2	adjective
1273	available	ABLE TO GET	A2	adjective
1274	clinical	MEDICAL	C1	adjective
1275	alphabetical		B2	adjective
1276	additional		B2	adjective
1277	artificial	NOT NATURAL	B2	adjective
1278	beneficial		B2	adjective
1279	chemical		B2	adjective
1280	coastal		B2	adjective
1281	artificial	NOT SINCERE	C2	adjective
1282	clinical	NO EMOTION	C2	adjective
1283	arrogant		B2	adjective
1284	animated	FILM	B1	adjective
1285	addicted	DRUGS	B2	adjective
1286	advanced	HIGHER LEVEL	A2	adjective
1287	advanced	MODERN	B1	adjective
1288	boiled		A2	adjective
1289	canned		B2	adjective
1290	bored		A1	adjective
1291	amazed		B1	adjective
1292	annoyed		B1	adjective
1293	ashamed	EMBARRASSED	B1	adjective
1294	addicted	LIKING	B2	adjective
1295	amused	FUNNY	B2	adjective
1296	astonished		B2	adjective
1297	bad-tempered		B2	adjective
1298	bothered		B2	adjective
1299	animated	EXCITEMENT	C2	adjective
1300	closed	NOT ACCEPTING IDEAS	C2	adjective
1301	adopted		B2	adjective
1302	closed	BUSINESS/SHOP	A1	adjective
1303	better	HEALTHY	A1	adjective
1304	better	HIGHER STANDARD	A1	adjective
1305	beautiful	PLEASANT	A1	adjective
1306	colourful	BRIGHT	B1	adjective
1307	beautiful	ATTRACTIVE	A1	adjective
1308	careful		A2	adjective
1309	cheerful	HAPPY	B1	adjective
1310	cheerful	MAKING YOU FEEL HAPPY	B2	adjective
1311	artistic	RELATING TO ART	B2	adjective
1312	classic		B2	adjective
1313	chronic		C2	adjective
1314	basic	MAIN	B1	adjective
1315	basic	NECESSARY	B1	adjective
1316	basic	SIMPLE	B1	adjective
1317	authentic		C1	adjective
1318	academic	EDUCATION	B2	adjective
1319	academic	CLEVER	C2	adjective
1320	apologetic		C2	adjective
1321	charismatic		C2	adjective
1322	atomic		B2	adjective
1323	automatic	MACHINE	B2	adjective
1324	amazing	GOOD	A2	adjective
1325	amusing		B1	adjective
1326	appalling	BAD	C1	adjective
1327	appalling	SHOCKING	C2	adjective
1328	boring		A1	adjective
1329	amazing	SURPRISING	B1	adjective
1330	annoying		B1	adjective
1331	charming		B1	adjective
1332	astonishing		B2	adjective
1333	caring		B2	adjective
1334	circulation	NEWSPAPERS	C2	noun
1335	circulation	BLOOD	C2	noun
1336	childish	SILLY	B2	adjective
1337	childish	 OF A CHILD	B2	adjective
1338	capitalist		C2	adjective
1339	active	VOLCANO	C1	adjective
1340	attractive	BEAUTIFUL	A2	adjective
1341	aggressive	VIOLENT	B2	adjective
1342	assertive		C2	adjective
1343	careless		B1	adjective
1344	actually	TRUTH	A2	adverb
1345	badly	VERY MUCH	A2	adverb
1346	badly	VERY SERIOUSLY	A2	adverb
1347	certainly	NO DOUBT	A2	adverb
1348	certainly	AGREE	A2	adverb
1349	clearly	EASY	A2	adverb
1350	absolutely	COMPLETELY	B1	adverb
1351	actually	SURPRISE	B1	adverb
1352	clearly	CERTAIN	B1	adverb
1353	actually	OPPOSITE	B2	adverb
1354	admittedly		B2	adverb
1355	alternatively		B2	adverb
1356	apparently	AS HEARD/READ	B2	adverb
1357	apparently	SEEMS TRUE	B2	adverb
1358	basically	MOSTLY	C1	adverb
1359	badly	LOW QUALITY	A2	adverb
1360	approximately		B1	adverb
1361	adequately		B2	adverb
1362	badly	UNPLEASANT	B2	adverb
1363	barely		B2	adverb
1364	brightly		B2	adverb
1365	beautifully		B1	adverb
1366	amazingly		B1	adverb
1367	angrily		B1	adverb
1368	bravely		B1	adverb
1369	aggressively		B2	adverb
1370	anxiously		B2	adverb
1371	boldly		B2	adverb
1372	brilliantly		B2	adverb
1373	calmly		B2	adverb
1374	carelessly		B2	adverb
1375	cheerfully		B2	adverb
1376	closely	CONNECTED	B2	adverb
1377	automatically	MACHINE	B2	adverb
1378	arrangement	PLANS	B1	noun
1379	anxious	WORRIED	B1	adjective
1380	adventurous		B2	adjective
1381	ambitious	PERSON	B2	adjective
1382	anxious	EAGER	B2	adjective
1383	cautious		B2	adjective
1384	bloody	COVERED IN BLOOD	B2	adjective
1385	chatty	WRITING	C1	adjective
1386	bulky		C1	adjective
1387	cloudy		A2	adjective
1388	chatty	PERSON	C1	adjective
1389	alcoholic	DRINK	B1	adjective
1390	alcoholic	PERSON	C2	adjective
1391	biological		B2	adjective
1392	abstract	ART	B2	adjective
1393	band	MUSIC	A1	noun
1394	audience	GROUP	B1	noun
1395	audience	TYPE	B2	noun
1396	cast		B2	noun
1397	choir		B2	noun
1398	all right	WELL	A2	adjective
1399	alright	WELL	A2	adjective
1400	alive	LIVING	B1	adjective
1401	asleep		B1	adjective
1402	awake		B1	adjective
1403	blind	NO SIGHT	B1	adjective
1404	bump	BODY	C1	noun
1405	casual	CLOTHES	B1	adjective
1406	brief	SHORT	B1	adjective
1407	absolute		B2	adjective
1408	clichéd		C2	adjective
1409	coherent	UNDERSTAND	C2	adjective
1410	anyway	DESPITE	A2	adverb
1411	anyway	CHANGE SUBJECT	A2	adverb
1412	back	REPLY	A2	adverb
1413	anyway	MORE IMPORTANTLY	B1	adverb
1414	besides	EXTRA REASON	B1	adverb
1415	anyhow	DESPITE	B2	adverb
1416	anyhow	EARLIER SUBJECT	B2	adverb
1417	anyhow	MORE IMPORTANTLY	B2	adverb
1418	anyhow	CHANGING STATEMENT	C1	adverb
1419	bracket	SYMBOL	B2	noun
1420	ban		B2	verb
1421	bad	UNPLEASANT	A1	adjective
1422	best	BETTER THAN ALL	A1	adjective
1423	big	SIZE	A1	adjective
1424	black	COLOUR	A1	adjective
1425	blue	COLOUR	A1	adjective
1426	brown		A1	adjective
1427	clean	NOT DIRTY	A1	adjective
1428	close	NEAR	A1	adjective
1429	back	AT BACK	A2	adjective
1430	bad	LOW QUALITY	A2	adjective
1431	big	IMPORTANT	A2	adjective
1432	bright	COLOUR	A2	adjective
1433	brilliant	VERY GOOD	A2	adjective
1434	broken	DAMAGED	A2	adjective
1435	clear	TRANSPARENT	A2	adjective
1436	accurate		B1	adjective
1437	ancient		B1	adjective
1438	antique		B1	adjective
1439	average	AMOUNT	B1	adjective
1440	awful	BAD	B1	adjective
1441	bad	SEVERE	B1	adjective
1442	bad	NOT LUCKY	B1	adjective
1443	blank	EMPTY	B1	adjective
1444	bold	EASY TO NOTICE	B1	adjective
1445	brand new		B1	adjective
1446	brilliant	VERY BRIGHT	B1	adjective
1447	broad	WIDE	B1	adjective
1448	clever	EFFECTIVE	B1	adjective
1449	absurd		B2	adjective
1450	adequate	ENOUGH	B2	adjective
1451	adequate	GOOD ENOUGH	B2	adjective
1452	appropriate		B2	adjective
1453	approximate		B2	adjective
1454	average	USUAL	B2	adjective
1455	bare	NOT COVERED	B2	adjective
1456	bizarre		B2	adjective
1457	breathtaking		B2	adjective
1458	circular	SHAPE	B2	adjective
1459	abnormal		C1	adjective
1460	average	NOT EXCELLENT	C1	adjective
1461	awesome	SPECIAL	C2	adjective
1462	bland	BORING	C2	adjective
1463	bleak	COLD	C2	adjective
1464	above	HIGHER POSITION	A1	adverb
1465	back	RETURNING	A1	adverb
1466	below	POSITION	A1	adverb
1467	above	MORE	A2	adverb
1468	across		A2	adverb
1469	anywhere	ANY PLACE	A2	adverb
1470	around	TO/IN A PLACE	A2	adverb
1471	away	DISTANCE FROM	A2	adverb
1472	apart	SEPARATE	B1	adverb
1473	around	IN A CIRCLE/CIRCULAR MOVEMENT	B1	adverb
1474	away	INTO PLACE	B1	adverb
1475	behind	BACK	B1	adverb
1476	below	LESS	B1	adverb
1477	alongside	NEXT TO	C1	adverb
1478	beyond	PLACE	C1	adverb
1479	bottom	LOWEST PART	A1	noun
1480	be	POSITION	A1	verb
1481	class	TEACHING GROUP	A1	noun
1482	bitter	TASTE	B1	adjective
1483	bland	NO TASTE	C2	adjective
1484	chip	FRIED FOOD	A1	noun
1485	budget		B2	adjective
1486	affluent		C1	adjective
1487	bankrupt		C1	adjective
1488	asset	WORTH MONEY	C1	noun
1489	award		B2	verb
1490	bid		C2	verb
1491	calm	SEA/WEATHER	B1	adjective
1492	clear	WITHOUT CLOUDS	B1	adjective
1493	arid		C2	adjective
1494	bronze	METAL	C2	noun
1495	choice	RIGHT	B1	noun
1496	adapt	CHANGE BEHAVIOUR	B2	verb
1497	aged		A2	adjective
1498	black	PEOPLE	A2	adjective
1499	blonde		A2	adjective
1500	awkward	NOT ATTRACTIVE	C2	adjective
1501	clever	ABLE TO LEARN	A1	adjective
1502	afraid	FEAR	A2	adjective
1503	angry		A2	adjective
1504	afraid	WORRIED	B1	adjective
1505	bad	EVIL	B1	adjective
1506	brave		B1	adjective
1507	brilliant	VERY INTELLIGENT	B1	adjective
1508	calm	PERSON	B1	adjective
1509	certain	NO DOUBT	B1	adjective
1510	cold	UNFRIENDLY	B1	adjective
1511	aware		B2	adjective
1512	bitter	ANGRY	B2	adjective
1513	bitter	HATE	B2	adjective
1514	bitter	DISAPPOINTED	B2	adjective
1515	bold	BRAVE	B2	adjective
1516	bright	INTELLIGENT	B2	adjective
1517	bright	HAPPY	B2	adjective
1518	clumsy		B2	adjective
1519	alert		C1	adjective
1520	anti-social	PERSON	C1	adjective
1521	able	CLEVER	C2	adjective
1522	abrupt	RUDE	C2	adjective
1523	affectionate		C2	adjective
1524	blank	NO FEELING	C2	adjective
1525	blunt	RUDE	C2	adjective
1526	belief	TRUE	B2	noun
1527	boost		B2	noun
1528	close	FRIENDLY	A2	adjective
1529	close	RELATIVE	B1	adjective
1530	away	SPORT	C1	adverb
1531	club	TEAM	B1	noun
1532	broken	NOT WORKING	A2	adjective
1533	bound	DIRECTION	C1	adjective
1534	abroad		B1	adverb
1535	aboard		C1	adverb
1536	busy	PERSON	A2	adjective
1537	busy	TIME	A2	adjective
1538	chief	HIGHEST IN RANK	B2	adjective
1539	casual	WORK	C2	adjective
1540	board	ORGANIZATION	C1	noun
1541	available	NOT BUSY	A2	adjective
1542	breakable		B2	adjective
1543	acceptable	ALLOWED	C1	adjective
1544	affordable		C1	adjective
1545	changeable		C1	adjective
1546	accountable		C2	adjective
1547	attainable		C2	adjective
1548	annual		B1	adjective
1549	central	NEAR CENTRE	B1	adjective
1550	accidental		B2	adjective
1551	analytical		C1	adjective
1552	bilingual		C1	adjective
1553	brutal		C1	adjective
1554	central	CITY	C1	adjective
1555	central	ORGANIZATION	C1	adjective
1556	central	IMPORTANT	C2	adjective
1557	classical	TRADITIONAL	C2	adjective
1558	closed	NOT OPEN	A1	adjective
1559	abandoned	EMPTY	B2	adjective
1560	abandoned	LEFT SOMEWHERE	B2	adjective
1561	armed	WEAPONS	B2	adjective
1562	balanced	FAIR	B2	adjective
1563	accepted		C1	adjective
1564	acclaimed		C1	adjective
1565	alleged		C1	adjective
1566	biased		C1	adjective
1567	allied		C2	adjective
1568	broadminded		C2	adjective
1569	better	COMPARATIVE	A2	adverb
1570	colourful	UNUSUAL	B2	adjective
1571	accessible	REACH	B2	adjective
1572	accessible	UNDERSTAND	C2	adjective
1573	artistic	CREATIVE ABILITY	B2	adjective
1574	athletic		B2	adjective
1575	chaotic		C1	adjective
1576	automatic	PERSON	C2	adjective
1577	automatic	CERTAIN	C2	adjective
1578	characteristic		C2	adjective
1579	burning	ON FIRE	B1	adjective
1580	challenging		B1	adjective
1581	alarming		C1	adjective
1582	beginning		A2	noun
1583	aspiration		C2	noun
1584	activity	EVENT	A2	noun
1585	active	BUSY	B1	adjective
1586	active	GRAMMAR	B1	adjective
1587	active	INVOLVED	B2	adjective
1588	alternative	DIFFERENT PLAN	B2	adjective
1589	alternative	NOT USUAL	B2	adjective
1590	attractive	INTERESTING	B2	adjective
1591	addictive		C1	adjective
1592	administrative		C1	adjective
1593	aggressive	DETERMINED	C1	adjective
1594	abusive		C2	adjective
1595	carefully		A2	adverb
1596	clearly	NOT CONFUSED	A2	adverb
1597	accurately		B1	adverb
1598	briefly		B1	adverb
1599	accidentally		B2	adverb
1600	actively		B2	adverb
1601	additionally		B2	adverb
1602	annually		B2	adverb
1603	appropriately		B2	adverb
1604	artificially		B2	adverb
1605	automatically	PERSON	B2	adverb
1606	basically	SIMPLY	B2	adverb
1607	casually		B2	adverb
1608	broadly		C1	adverb
1609	closely	VERY NEAR	C1	adverb
1610	closely	CAREFULLY	C1	adverb
1611	anchor	BOAT	C2	verb
1612	anchor	FASTEN	C2	verb
1613	ambitious	PLAN	B2	adjective
1614	ambiguous		C2	adjective
1615	analogous		C2	adjective
1616	anonymous		C2	adjective
1617	bossy		B2	adjective
1618	cheeky		B2	adjective
1619	bloody	VIOLENT	C1	adjective
1620	chilly		C1	adjective
1621	bloody	ANGER	C2	adjective
1622	all right	WITHOUT PROBLEMS	A1	adjective
1623	cheap	COSTING LITTLE	A1	adjective
1624	cold	TEMPERATURE	A1	adjective
1625	adult	FOR ADULTS	A2	adjective
1626	all right	PERMISSION	A2	adjective
1627	alone	WITHOUT PEOPLE	A2	adjective
1628	alright	WITHOUT PROBLEMS	A2	adjective
1629	alright	PERMISSION	A2	adjective
1630	busy	PLACE	A2	adjective
1631	clear	EASY TO UNDERSTAND	A2	adjective
1632	absent		B1	adjective
1633	alike		B1	adjective
1634	all right	GOOD ENOUGH	B1	adjective
1635	alright	GOOD ENOUGH	B1	adjective
1636	bald		B1	adjective
1637	bright	LIGHT	B1	adjective
1638	certain	SURE TO HAPPEN	B1	adjective
1639	certain	PARTICULAR	B1	adjective
1640	clear	CERTAIN	B1	adjective
1641	abstract	IDEAS	B2	adjective
1642	actual	REAL	B2	adjective
1643	apparent	OBVIOUS	B2	adjective
1644	awkward	DIFFICULT	B2	adjective
1645	bad	NOT FRESH	B2	adjective
1646	bare	NO CLOTHES	B2	adjective
1647	bitter	COLD	B2	adjective
1648	casual	NOT PLANNED	B2	adjective
1649	chief	MOST IMPORTANT	B2	adjective
1650	close	RELATIONSHIP	B2	adjective
1651	adult	NOT A CHILD	C1	adjective
1652	amateur		C1	adjective
1653	ample		C1	adjective
1654	anti-social	BEHAVIOUR	C1	adjective
1655	apparent	SEEMS TRUE	C1	adjective
1656	bad	PAINFUL	C1	adjective
1657	cheap	LOW QUALITY	C1	adjective
1658	civil		C1	adjective
1659	clear	NOT BLOCKED	C1	adjective
1660	close	SIMILAR	C1	adjective
1661	abrupt	SUDDEN	C2	adjective
1662	ahead	MORE PROGRESS	C2	adjective
1663	alive	PLACE	C2	adjective
1664	alive	CONTINUING	C2	adjective
1665	alone	ONLY ONE	C2	adjective
1666	arbitrary		C2	adjective
1667	backward		C2	adjective
1668	bare	BASIC	C2	adjective
1669	bare	EMPTY	C2	adjective
1670	bleak	NO HOPE	C2	adjective
1671	blunt	NOT SHARP	C2	adjective
1672	bronze	METAL	C2	adjective
1673	bronze	COLOUR	C2	adjective
1674	carefree		C2	adjective
1675	circular	ARGUMENT	C2	adjective
1676	clean	NO CRIME	C2	adjective
1677	close	CAREFUL	C2	adjective
1678	coherent	CAREFUL THOUGHT	C2	adjective
1679	about		A1	adverb
1680	again	ONE MORE TIME	A1	adverb
1681	also		A1	adverb
1682	always	EVERY TIME	A1	adverb
1683	a.m.		A1	adverb
1684	best	MOST	A1	adverb
1685	after		A2	adverb
1686	afterwards		A2	adverb
1687	again	AS BEFORE	A2	adverb
1688	ago		A2	adverb
1689	all	COMPLETELY	A2	adverb
1690	almost		A2	adverb
1691	already	BEFORE NOW	A2	adverb
1692	always	UNTIL NOW	A2	adverb
1693	always	FOREVER	A2	adverb
1694	anymore		A2	adverb
1695	anywhere	IN QUESTIONS/NEGATIVES	A2	adverb
1696	away	SOMEWHERE ELSE	A2	adverb
